time,x,y,z
723.4000000000959,196573.45791640464,-3456048.8546133013,233485.41746515443
723.500000000096,196744.4223497202,-3456024.478961611,233702.12470664346
723.600000000096,196915.38727169792,-3456000.081061578,233918.83198666305
723.700000000096,197086.3526816197,-3455975.660912783,234135.5393038602
723.800000000096,197257.31857876797,-3455951.2185148075,234352.2466568819
723.900000000096,197428.28496242446,-3455926.753867235,234568.95404437513
724.0000000000961,197599.2518318712,-3455902.266969645,234785.66146498674
724.1000000000961,197770.21918639023,-3455877.757821621,235002.36891736338
724.2000000000961,197941.18702526344,-3455853.226422744,235219.0764001519
724.3000000000961,198112.15534777255,-3455828.672772596,235435.78391199888
724.4000000000962,198283.124153199,-3455804.096870759,235652.49145155083
724.5000000000962,198454.09344082422,-3455779.4987168154,235869.19901745426
724.6000000000962,198625.06320993096,-3455754.878310347,236085.90660835567
724.7000000000962,198796.03345979945,-3455730.235650936,236302.61422290135
724.8000000000962,198967.00418971217,-3455705.5707381642,236519.3218597375
724.9000000000963,199137.97539894978,-3455680.883571614,236736.02951751047
725.0000000000963,199308.94708679442,-3455656.174150868,236952.73719486626
725.1000000000963,199479.9192525272,-3455631.442475508,237169.44489045095
725.2000000000963,199650.89189542914,-3455606.6885451167,237386.15260291056
725.3000000000964,199821.8650147819,-3455581.9123592763,237602.860330891
725.4000000000964,199992.83860986689,-3455557.1139175696,237819.56807303816
725.5000000000964,200163.81267996455,-3455532.293219578,238036.2758279977
725.6000000000964,200334.78722435609,-3455507.450264885,238252.98359441545
725.7000000000965,200505.76224232322,-3455482.5850530737,238469.69137093695
725.8000000000965,200676.73773314597,-3455457.6975837257,238686.39915620786
725.9000000000965,200847.71369610573,-3455432.787856424,238903.10694887355
726.0000000000965,201018.69013048365,-3455407.855870752,239119.81474757945
726.1000000000965,201189.66703556015,-3455382.9016262917,239336.52255097099
726.2000000000966,201360.6444106161,-3455357.925122625,239553.23035769336
726.3000000000966,201531.6222549322,-3455332.926359337,239769.93816639177
726.4000000000966,201702.6005677891,-3455307.905336009,239986.6459757114
726.5000000000966,201873.579348468,-3455282.8620522246,240203.35378429736
726.6000000000967,202044.55859624833,-3455257.7965075667,240420.0615907945
726.7000000000967,202215.53831041174,-3455232.7087016185,240636.7693938478
726.8000000000967,202386.51849023812,-3455207.5986339627,240853.47719210206
726.9000000000967,202557.49913500733,-3455182.4663041825,241070.18498420212
727.0000000000967,202728.4802440004,-3455157.3117118613,241286.89276879266
727.1000000000968,202899.46181649764,-3455132.1348565836,241503.60054451827
727.2000000000968,203070.44385177904,-3455106.9357379302,241720.30831002354
727.3000000000968,203241.42634912525,-3455081.714355486,241937.01606395293
727.4000000000968,203412.40930781598,-3455056.4707088345,242153.7238049509
727.5000000000969,203583.39272713158,-3455031.2047975585,242370.43153166174
727.6000000000969,203754.37660635138,-3455005.9166212417,242587.13924272975
727.7000000000969,203925.36094475622,-3454980.6061794674,242803.84693679915
727.8000000000969,204096.34574162588,-3454955.2734718197,243020.55461251404
727.900000000097,204267.33099624005,-3454929.918497883,243237.26226851848
728.000000000097,204438.31670787823,-3454904.5412572394,243453.9699034564
728.100000000097,204609.30287582046,-3454879.1417494733,243670.6775159718
728.200000000097,204780.28949934678,-3454853.719974168,243887.38510470846
728.300000000097,204951.27657773616,-3454828.275930909,244104.0926683102
728.4000000000971,205122.26411026894,-3454802.809619278,244320.8002054207
728.5000000000971,205293.25209622385,-3454777.321038861,244537.50771468357
728.6000000000971,205464.2405348809,-3454751.8101892397,244754.21519474234
728.7000000000971,205635.22942552005,-3454726.27707,244970.92264424052
728.8000000000972,205806.21876742019,-3454700.7216807255,245187.63006182155
728.9000000000972,205977.20855986013,-3454675.144021,245404.3374461287
729.0000000000972,206148.19880212002,-3454649.5440904074,245621.0447958053
729.1000000000972,206319.18949347833,-3454623.9218885326,245837.7521094945
729.2000000000972,206490.1806332149,-3454598.27741496,246054.45938583947
729.3000000000973,206661.17222060866,-3454572.6106692725,246271.16662348315
729.4000000000973,206832.16425493825,-3454546.921651056,246487.87382106864
729.5000000000973,207003.1567354831,-3454521.210359894,246704.58097723883
729.6000000000973,207174.14966152236,-3454495.4767953726,246921.28809063652
729.7000000000974,207345.14303233425,-3454469.7209570743,247137.99515990447
729.8000000000974,207516.13684719836,-3454443.9428445837,247354.70218368547
729.9000000000974,207687.13110539343,-3454418.142457487,247571.40916062202
730.0000000000974,207858.12580619796,-3454392.3197953682,247788.11608935666
730.1000000000975,208029.12094889104,-3454366.474857811,248004.8229685319
730.2000000000975,208200.11653275084,-3454340.6076444006,248221.52979679022
730.3000000000975,208371.11255705619,-3454314.7181547233,248438.23657277384
730.4000000000975,208542.1090210849,-3454288.806388362,248654.9432951251
730.5000000000975,208713.10592411624,-3454262.8723449027,248871.64996248615
730.6000000000976,208884.10326542845,-3454236.91602393,249088.35657349916
730.7000000000976,209055.10104430045,-3454210.937425029,249305.0631268061
730.8000000000976,209226.09926001015,-3454184.9365477846,249521.769621049
730.9000000000976,209397.09791183542,-3454158.9133917815,249738.47605486977
731.0000000000977,209568.09699905457,-3454132.8679566053,249955.18242691018
731.1000000000977,209739.0965209467,-3454106.8002418415,250171.888735812
731.2000000000977,209910.09647678904,-3454080.710247075,250388.59498021693
731.3000000000977,210081.09686585946,-3454054.597971891,250605.30115876667
731.4000000000977,210252.09768743647,-3454028.4634158746,250822.00727010262
731.5000000000978,210423.09894079767,-3454002.306578612,251038.7133128663
731.6000000000978,210594.10062522127,-3453976.127459688,251255.41928569914
731.7000000000978,210765.10273998516,-3453949.926058688,251472.12518724246
731.8000000000978,210936.10528436725,-3453923.702375198,251688.8310161375
731.9000000000979,211107.10825764516,-3453897.456408803,251905.53677102545
732.0000000000979,211278.1116590964,-3453871.1881590886,252122.24245054746
732.1000000000979,211449.11548799838,-3453844.897625641,252338.94805334447
732.2000000000979,211620.11974362895,-3453818.5848080455,252555.65357805754
732.300000000098,211791.12442526588,-3453792.2497058883,252772.35902332753
732.400000000098,211962.12953218687,-3453765.8923187554,252989.06438779522
732.500000000098,212133.13506366848,-3453739.512646232,253205.76967010144
732.600000000098,212304.1410189888,-3453713.110687904,253422.4748688868
732.700000000098,212475.1473974249,-3453686.6864433573,253639.17998279195
732.8000000000981,212646.15419825382,-3453660.2399121793,253855.8850104574
732.9000000000981,212817.16142075293,-3453633.771093954,254072.58995052366
733.0000000000981,212988.16906419976,-3453607.2799882684,254289.294801631
733.1000000000981,213159.17712787067,-3453580.76659471,254505.99956241986
733.2000000000982,213330.18561104345,-3453554.2309128623,254722.70423153046
733.3000000000982,213501.19451299423,-3453527.6729423143,254939.40880760294
733.4000000000982,213672.2038330005,-3453501.09268265,255156.11328927745
733.5000000000982,213843.21357033955,-3453474.4901334574,255372.817675194
733.6000000000982,214014.22372428773,-3453447.865294322,255589.52196399256
733.7000000000983,214185.23429412203,-3453421.21816483,255806.226154313
733.8000000000983,214356.2452791185,-3453394.548744569,256022.93024479508
733.9000000000983,214527.25667855452,-3453367.857033125,256239.63423407864
734.0000000000983,214698.26849170652,-3453341.1430300847,256456.33812080332
734.1000000000984,214869.28071785087,-3453314.406735034,256673.04190360868
734.2000000000984,215040.29335626448,-3453287.648147561,256889.74558113428
734.3000000000984,215211.30640622324,-3453260.867267251,257106.44915201954
734.4000000000984,215382.31986700377,-3453234.0640936918,257323.15261490393
734.5000000000985,215553.3337378832,-3453207.23862647,257539.85596842665
734.6000000000985,215724.348018137,-3453180.3908651713,257756.559211227
734.7000000000985,215895.36270704126,-3453153.5208093845,257973.26234194412
734.8000000000985,216066.37780387266,-3453126.628458696,258189.9653592171
