Node Number;X Location (m);Y Location (m);Z Location (m)
1900;-0.3761;-3.78E-02;6.7717
1901;-0.19512;-5.55E-02;6.8165
1902;-0.39501;-0.114;6.7581
1903;0.52642;-0.4229;6.6598
1904;-0.52642;-0.4229;6.6598
1905;-0.51019;-0.4258;6.6701
1906;0.51019;-0.4258;6.6701
1907;0.74938;-0.57437;6.4452
1908;0.91974;-0.72372;6.243
1909;1.1182;-0.88248;5.9387
1910;1.2464;-1.0944;5.6214
1911;1.0525;-0.92091;6.0358
1912;0.85255;-0.7349;6.3269
1913;-0.85293;-0.73527;6.3264
1914;-1.0529;-0.92131;6.035
1915;-1.2469;-1.0947;5.6203
1916;-1.1182;-0.88245;5.9387
1917;-0.91967;-0.72367;6.2431
1918;-0.74931;-0.5743;6.4453
1919;0.23517;-0.2126;6.8032
1920;0.50141;-0.27922;6.6827
1921;0.12699;-0.10459;6.8222
1922;-0.24885;-0.22865;6.7994
1923;-0.45815;-0.2906;6.7099
1924;-1.1098;-2.3552;4.2431
1925;-1.4734;-2.5287;3.1076
1926;-0.9638;-1.9157;5.3031
1927;-0.23153;-0.56566;6.6937
1928;-1.0751;-1.514;5.67
1929;-1.3657;-1.8335;4.9375
1930;-0.64211;-1.0583;6.2816
1931;-0.33035;-0.82989;6.5052
1932;-1.0308;-2.1711;4.7933
1933;-0.77023;-2.6947;3.6425
1934;-1.2797;-1.592;5.3291
1935;-1.4774;-1.9615;4.3913
1936;-1.5299;-2.1883;3.7379
1937;-0.45308;-0.53918;6.6552
1938;-0.62879;-0.78804;6.4651
1939;-0.82624;-2.8889;2.8306
1940;-0.61365;-1.4361;5.9416
1941;-0.5081;-2.0952;5.109
1942;-0.56964;-2.4182;4.4438
1943;-0.65005;-1.7809;5.5505
1944;1.1097;-2.355;4.2435
1945;1.4973;-2.5033;3.1143
1946;0.9637;-1.9155;5.3035
1947;1.0392;-1.5281;5.6874
1948;1.3656;-1.8333;4.9381
1949;0.33551;-0.85121;6.4894
1950;0.51148;-0.67102;6.5694
1951;0.59919;-1.0804;6.2746
1952;0.484;-1.4405;5.9552
1953;0.32042;-0.57465;6.6717
1954;1.0308;-2.171;4.7937
1955;0.76805;-2.6935;3.6478
1956;1.2795;-1.5914;5.3297
1957;1.4773;-1.9614;4.3919
1958;1.5288;-2.1855;3.747
1959;0.62159;-0.83932;6.438
1960;0.83679;-2.887;2.8307
1961;0.49764;-0.52672;6.6437
1962;0.50805;-2.0951;5.1092
1963;0.56967;-2.4179;4.4443
1964;0.61623;-1.767;5.5714
1965;-6.08E-02;0.18737;6.8176
1966;7.56E-02;0.37351;6.7712
1967;0.26003;9.70E-02;6.8028
1968;0.40435;8.27E-02;6.7578
1969;-0.2458;0.14241;6.8013
1970;0.10976;0.20109;6.8128
1971;0.3465;0.28108;6.7427
1972;-0.13017;7.15E-02;6.8223
1973;-0.18729;0.33775;6.7692
1974;0.1372;6.35E-02;6.8221
1975;-0.70078;-0.45607;6.4937
1976;0.94351;1.9399;4.5276
1977;-1.008;1.9882;4.354
1978;-1.0924;1.124;5.57
1979;0.20294;1.0875;6.1336
1980;0.36718;2.6663;3.047
1981;-2.4536;0.66453;3.5487
1982;1.8368;1.8533;3.3445
1983;1.6389;0.84112;5.1718
1984;-1.8152;2.0087;2.9891
1985;1.0262;0.89682;5.8267
1986;-0.83745;2.5939;2.9251
1987;0.39884;2.3597;3.9418
1988;-2.0223;0.73859;4.5375
1989;-0.10662;2.0965;4.6618
1990;2.3001;0.95298;3.6913
1991;-1.1277;0.42847;6.0165
1992;-0.78854;1.7496;5.0346
1993;-0.55045;0.9496;6.1435
1994;0.48646;1.6635;5.3429
1995;0.8709;0.36806;6.3095
1996;2.395;1.3205;2.8946
1997;1.698;1.4987;4.2656
1998;-1.8593;1.5307;3.9031
1999;-2.4445;1.2155;2.9109
2000;2.0869;0.53321;4.5352
2001;1.1071;2.2438;3.6582
2002;1.3868;2.3761;2.8425
2003;-1.615;0.5983;5.3588
2004;-0.40072;2.4295;3.7634
2005;2.637;0.6234;2.981
2006;1.2187;1.4407;5.0937
2007;-1.2205;2.1967;3.6288
2008;-0.30353;1.5491;5.5555
2009;2.0276;1.9384;2.6883
2010;-1.4631;1.3834;4.8479
2011;-2.7783;0.42826;2.6725
2012;0.74976;-0.45572;6.4396
2013;0.66372;-0.36561;6.5332
2044;-1.62E-02;-1.89E-02;6.8241
2045;5.37E-02;-1.03E-02;6.8241
2048;1.25E-16;-2.9988;2.5739
2049;-0.41693;-3.0021;2.4711
2050;0.42227;-3.0017;2.4711
2055;2.2466;-1.7671;2.5569
2056;2.2712;-1.7383;2.5505
2060;0.90545;-2.9488;2.4711
2063;1.9936;-2.1387;2.5569
2064;1.6614;-2.5629;2.6082
2065;1.3818;-2.812;2.4835
2069;-2.2465;-1.7671;2.557
2070;-2.2712;-1.7382;2.5506
2073;-1.9885;-2.1466;2.557
2074;-1.6431;-2.5833;2.6049
2075;-1.3683;-2.8182;2.483
2078;-0.89124;-2.9512;2.4711
2082;-2.2935;-1.7084;2.5506
2083;-2.3052;-1.6955;2.5466
2086;-2.3668;-1.6054;2.5507
2087;-2.3152;-1.6818;2.5466
2091;-2.6404;-1.0683;2.5786
2092;-2.4175;-1.528;2.5507
2096;-2.823;-0.33643;2.5918
2097;-2.7891;-0.57793;2.5786
2100;-2.8414;-9.25E-02;2.5918
2101;-2.9232;0.19443;2.3944
2106;2.8481;-0.33468;2.5324
2107;2.844;-9.21E-02;2.5855
2108;2.8476;0.2962;2.5436
2112;2.6532;1.1227;2.502
2113;2.7634;0.74855;2.5436
2116;2.4393;1.5329;2.502
2117;2.2554;1.8644;2.4021
2121;1.5869;2.4178;2.4768
2122;1.9285;2.2008;2.4021
2126;0.63768;2.7775;2.5754
2127;1.1796;2.6406;2.4768
2131;0.18424;2.8438;2.5754
2132;-0.45453;2.8385;2.5166
2136;-0.90314;2.7291;2.5166
2140;-1.8233;2.2053;2.5475
2141;-1.3285;2.5493;2.5166
2145;-2.1531;1.8847;2.5475
2146;-2.4783;1.4623;2.5098
2149;-2.6804;1.0466;2.5098
2150;-2.8591;0.63952;2.3944
2154;2.8089;-0.57804;2.5324
2158;2.4175;-1.528;2.5506
2159;2.6599;-1.0717;2.5323
2162;2.3152;-1.6818;2.5465
2163;2.3668;-1.6054;2.5506
2165;2.2935;-1.7084;2.5505
2166;2.3052;-1.6955;2.5465
2168;0.17446;-0.38035;6.8132
2169;2.12E-02;-0.39944;6.8241
2170;2.78E-02;-0.5612;6.7176
2171;4.58E-02;-0.27963;6.8241
2172;0.13755;-0.31099;6.8187
2173;0.18169;-0.48742;6.7499
2174;0.41114;-0.3885;6.7341
2175;0.50609;-0.41179;6.6759
2176;0.50192;-0.41721;6.6774
2177;0.49703;-0.34389;6.6829
2178;0.41069;-0.49688;6.6894
2179;0.49945;-0.46888;6.6642
2180;0.28541;-0.30178;6.7871
2181;0.4233;-0.32628;6.7284
2182;0.33952;-0.47722;6.7203
2183;-1.57E-17;-0.56176;6.7176
2184;-2.12E-02;-0.39944;6.8241
2185;2.94E-02;-0.28109;6.8241
2186;1.24E-16;-2.8308;3.4987
2187;-0.39237;-2.8451;3.3451
2188;-0.39756;-2.9216;2.9368
2189;0.39144;-2.8446;3.3478
2190;0.40262;-2.9212;2.9368
2191;8.52E-17;-2.497;4.3683
2192;-0.36731;-2.7183;3.7941
2193;-0.28638;-2.5648;4.1951
2194;0.36636;-2.7175;3.7968
2195;0.2864;-2.5646;4.1954
2196;5.44E-17;-2.0579;5.1918
2197;-0.23817;-2.1942;4.9485
2198;-0.26812;-2.3641;4.618
2199;0.23815;-2.1942;4.9486
2200;0.26813;-2.364;4.6182
2201;1.53E-16;-1.501;5.9141
2202;-0.31161;-1.6288;5.7591
2203;-0.2249;-1.9547;5.3461
2204;-0.32517;-1.7894;5.5646
2205;0.24655;-1.6254;5.7661
2206;0.22489;-1.9546;5.3462
2207;0.30824;-1.782;5.5747
2208;8.98E-17;-0.95954;6.4278
2209;-0.31439;-1.1464;6.2581
2210;-0.18703;-1.0188;6.3744
2211;-0.30739;-1.3198;6.0961
2212;0.1872;-1.0289;6.3662
2213;0.29009;-1.1525;6.2546
2214;0.24231;-1.3195;6.1004
2215;-2.78E-02;-0.5612;6.7176
2216;-0.12523;-0.65269;6.6499
2217;-0.16542;-0.77872;6.5586
2218;0.168;-0.7894;6.5507
2219;0.16935;-0.6631;6.6387
2220;2.0052;-1.6283;3.4345
2221;2.1297;-1.6664;3.002
2222;2.0278;-1.6025;3.4252
2223;1.8118;-2.1072;3.0615
2224;1.8076;-1.9489;3.3808
2225;1.7519;-1.5054;4.1975
2226;1.8932;-1.5342;3.8435
2227;1.769;-1.4802;4.1915
2228;1.6514;-1.7648;4.123
2229;1.7058;-1.8703;3.7998
2230;1.531;-1.3953;4.8015
2231;1.6425;-1.4235;4.5339
2232;1.5426;-1.371;4.7962
2233;1.4869;-1.6531;4.7402
2234;1.5624;-1.7073;4.466
2235;1.3446;-1.2607;5.3082
2236;1.4441;-1.309;5.0533
2237;1.3525;-1.2389;5.3032
2238;1.4094;-1.5887;4.9984
2239;1.3533;-1.4717;5.1959
2240;1.1747;-1.0961;5.7657
2241;1.2665;-1.1614;5.542
2242;1.1807;-1.079;5.761
2243;1.1789;-1.3657;5.6357
2244;1.2697;-1.3811;5.4394
2245;0.98594;-0.91119;6.1354
2246;1.0813;-0.98416;5.9735
2247;0.99163;-0.89896;6.1305
2248;1.0861;-1.2674;5.8342
2249;0.86955;-1.0715;6.1744
2250;0.81803;-1.2788;6.038
2251;0.79897;-0.7237;6.3843
2252;0.88681;-0.79696;6.2803
2253;0.80458;-0.71515;6.3803
2254;0.75684;-0.96031;6.3096
2255;0.7602;-0.83191;6.3782
2256;0.66152;-0.58253;6.5296
2257;0.71741;-0.62732;6.4752
2258;0.66776;-0.57701;6.5255
2259;0.61587;-0.65762;6.5347
2260;0.67303;-0.74084;6.4693
2261;0.58438;-0.50274;6.6032
2262;0.61717;-0.52549;6.5746
2263;0.59293;-0.5007;6.5974
2264;0.56542;-0.60332;6.5818
2265;0.55527;-0.53128;6.6138
2266;0.56633;-0.47352;6.6219
2267;0.54216;-0.44882;6.6438
2268;0.53405;-0.45055;6.649
2269;0.52917;-0.50207;6.6377
2270;-0.40385;-0.38694;6.7378
2271;-0.50609;-0.41179;6.6759
2272;-0.50192;-0.41721;6.6774
2273;-0.47574;-0.3496;6.697
2274;-0.47754;-0.47407;6.6732
2275;-0.17022;-0.38091;6.8139
2276;8.22E-03;-0.27997;6.8241
2277;-4.55E-02;-0.28469;6.8241
2278;-0.14512;-0.31832;6.8177
2279;-0.12327;-0.48555;6.76
2280;-0.28647;-0.3076;6.7867
2281;-0.39413;-0.33231;6.7432
2282;-0.27978;-0.47279;6.7379
2283;-0.38922;-0.45728;6.7147
2284;-2.0051;-1.6283;3.4346
2285;-2.1296;-1.6664;3.0021
2286;-2.0278;-1.6024;3.4254
2287;-1.8028;-2.1229;3.0582
2288;-1.8084;-1.9502;3.3762
2289;-1.7521;-1.5054;4.1972
2290;-1.8932;-1.5342;3.8437
2291;-1.7692;-1.4803;4.191
2292;-1.6514;-1.7648;4.1227
2293;-1.7067;-1.8716;3.7954
2294;-1.5313;-1.3955;4.8007
2295;-1.6429;-1.4236;4.5329
2296;-1.5429;-1.3712;4.7953
2297;-1.4871;-1.6532;4.7395
2298;-1.5626;-1.7074;4.4653
2299;-1.3448;-1.2609;5.3075
2300;-1.4445;-1.3092;5.0525
2301;-1.3528;-1.2391;5.3025
2302;-1.4096;-1.5889;4.9977
2303;-1.3535;-1.4721;5.1952
2304;-1.1749;-1.0964;5.7651
2305;-1.2668;-1.1617;5.5412
2306;-1.181;-1.0793;5.7603
2307;-1.1896;-1.3554;5.6214
2308;-1.2699;-1.3815;5.4387
2309;-0.98619;-0.91144;6.135
2310;-1.0816;-0.98444;5.9729
2311;-0.99192;-0.89924;6.13
2312;-1.0975;-1.2559;5.8255
2313;-0.88598;-1.058;6.1716
2314;-0.88443;-1.2635;6.0183
2315;-0.79918;-0.72392;6.3841
2316;-0.8871;-0.79724;6.2799
2317;-0.80481;-0.71539;6.38
2318;-0.77722;-0.94582;6.3081
2319;-0.76293;-0.80421;6.3886
2320;-0.66164;-0.58266;6.5294
2321;-0.71761;-0.62753;6.475
2322;-0.6679;-0.57715;6.5254
2323;-0.67526;-0.7138;6.4798
2324;-0.58445;-0.50281;6.6031
2325;-0.61726;-0.52557;6.5745
2326;-0.593;-0.50077;6.5973
2327;-0.5339;-0.53973;6.622
2328;-0.62978;-0.65808;6.5273
2329;-0.56639;-0.47359;6.6219
2330;-0.54219;-0.44886;6.6438
2331;-0.53408;-0.45059;6.6489
2332;-0.50822;-0.50974;6.6456
2333;0.5243;-0.4164;6.6625
2334;0.52249;-0.41893;6.6633
2335;0.51447;-0.42048;6.6685
2336;0.5095;-0.34707;6.6741
2337;2.0499;-1.5763;3.4187
2338;2.1632;-1.6268;2.9912
2339;2.0608;-1.5649;3.4128
2340;1.7878;-1.4558;4.1825
2341;1.925;-1.4984;3.8286
2342;1.7969;-1.4448;4.1775
2343;1.5553;-1.3472;4.7903
2344;1.6652;-1.3884;4.523
2345;1.5623;-1.3369;4.7855
2346;1.3612;-1.2174;5.2983
2347;1.4607;-1.2762;5.0434
2348;1.3667;-1.2086;5.2926
2349;1.1868;-1.0618;5.7564
2350;1.2784;-1.1342;5.5319
2351;1.2602;-1.1181;5.5795
2352;0.99658;-0.88596;6.1261
2353;1.0907;-0.96413;5.9635
2354;1.1708;-1.037;5.7973
2355;1.07;-0.94527;6.0024
2356;0.81009;-0.7065;6.3759
2357;0.89667;-0.78396;6.2706
2358;0.9769;-0.85978;6.158
2359;0.87259;-0.76084;6.3015
2360;0.67343;-0.57074;6.5217
2361;0.72708;-0.61863;6.4676
2362;0.677;-0.569;6.5188
2363;0.78937;-0.67994;6.4001
2364;0.59907;-0.49612;6.5935
2365;0.62691;-0.51911;6.5678
2366;0.60329;-0.49552;6.5902
2367;0.55249;-0.4447;6.6372
2368;0.57897;-0.47121;6.6129
2369;0.55072;-0.44742;6.638
2370;8.34E-02;-4.60E-02;6.8241
2371;9.16E-02;-1.58E-02;6.8241
2372;0.10907;-3.04E-02;6.8239
2373;0.11101;-1.97E-02;6.8239
2374;7.16E-02;-1.75E-02;6.8241
2375;6.74E-02;-0.1142;6.8241
2376;-1.83E-03;-0.15129;6.8241
2377;0.14709;-0.18842;6.8189
2378;9.27E-02;-0.13229;6.8236
2379;7.78E-03;-0.10387;6.8241
2380;0.10324;-5.14E-02;6.8239
2381;0.10226;-8.62E-02;6.8236
2382;3.08E-02;-4.31E-02;6.8241
2383;6.58E-02;-3.88E-02;6.8241
2384;9.29E-02;1.18E-02;6.8241
2385;0.11252;-9.81E-03;6.8239
2386;7.33E-02;-9.00E-03;6.8241
2387;-8.66E-02;3.67E-02;6.8241
2388;-9.17E-02;-1.57E-02;6.8241
2389;-0.14477;-1.32E-02;6.8224
2390;-0.11154;3.19E-02;6.8238
2391;-5.46E-02;-1.33E-02;6.8241
2392;7.04E-02;6.31E-02;6.8241
2393;0.11049;9.77E-03;6.824
2394;0.11366;4.60E-02;6.8236
2395;7.12E-02;1.04E-02;6.8241
2396;-1.13E-02;9.43E-02;6.8241
2397;-9.92E-03;0.13658;6.823
2398;7.40E-02;0.14436;6.8213
2399;8.91E-02;7.45E-02;6.8238
2400;1.24E-02;3.33E-02;6.8241
2401;4.73E-02;3.76E-02;6.8241
2402;-6.44E-02;0.12879;6.8226
2403;-9.34E-02;7.51E-02;6.8237
2404;-3.81E-02;2.72E-02;6.8241
2405;-7.45E-02;-8.15E-02;6.8241
2406;-0.14282;-2.59E-02;6.8224
2407;-0.14242;-4.01E-02;6.8222
2408;-5.28E-02;-2.18E-02;6.8241
2409;-0.12886;-9.42E-02;6.8222
2410;-0.15496;-0.18712;6.818
2411;-3.93E-02;-7.97E-02;6.8241
2412;-0.56819;-0.38346;6.6271
2413;-0.5243;-0.4164;6.6625
2414;-0.52249;-0.41893;6.6633
2415;-0.51447;-0.42048;6.6685
2416;-0.4885;-0.35278;6.6886
2417;-2.0498;-1.5763;3.4188
2418;-2.1632;-1.6268;2.9914
2419;-2.0607;-1.5649;3.4129
2420;-1.7879;-1.4558;4.182
2421;-1.9249;-1.4983;3.8288
2422;-1.7969;-1.4448;4.1775
2423;-1.5557;-1.3474;4.7893
2424;-1.6655;-1.3885;4.5224
2425;-1.5625;-1.337;4.7849
2426;-1.3615;-1.2176;5.2974
2427;-1.4609;-1.2763;5.0429
2428;-1.3669;-1.2087;5.2922
2429;-1.1871;-1.0621;5.7557
2430;-1.2785;-1.1344;5.5315
2431;-1.2606;-1.1184;5.5785
2432;-0.99691;-0.88627;6.1256
2433;-1.0909;-0.96427;5.9632
2434;-1.0703;-0.94562;6.0017
2435;-1.1712;-1.0373;5.7964
2436;-0.81036;-0.70676;6.3755
2437;-0.89679;-0.78408;6.2705
2438;-0.87294;-0.76118;6.301
2439;-0.97728;-0.86014;6.1574
2440;-0.6736;-0.5709;6.5215
2441;-0.72715;-0.6187;6.4675
2442;-0.6771;-0.56909;6.5187
2443;-0.78967;-0.68024;6.3998
2444;-0.59916;-0.4962;6.5934
2445;-0.62697;-0.51917;6.5677
2446;-0.60335;-0.49558;6.5902
2447;-0.55253;-0.44473;6.6371
2448;-0.57899;-0.47122;6.6129
2449;-0.55075;-0.44745;6.638
2450;0.55682;-0.44451;6.6339
2451;0.56073;-0.42474;6.6332
2452;0.5718;-0.39879;6.6238
2453;0.52825;-0.42039;6.659
2454;0.51531;-0.34851;6.6699
2455;2.0713;-1.5533;3.4086
2456;2.2243;-1.5425;2.9913
2457;1.8065;-1.4341;4.1717
2458;2.1198;-1.4845;3.4128
2459;1.9762;-1.42;3.8376
2460;1.5696;-1.3267;4.7806
2461;1.8425;-1.3686;4.1865
2462;1.6992;-1.3115;4.5453
2463;1.372;-1.1996;5.2881
2464;1.5912;-1.2611;4.8074
2465;1.4817;-1.2007;5.0723
2466;1.3826;-1.1364;5.3203
2467;1.2843;-1.0638;5.5662
2468;1.2649;-1.1106;5.5742
2469;1.0862;-0.90427;5.9853
2470;1.1065;-0.92104;5.9484
2471;1.1751;-1.0307;5.7917
2472;1.074;-0.94027;5.997
2473;0.88808;-0.73262;6.2844
2474;0.9113;-0.75355;6.2544
2475;0.98102;-0.8559;6.1528
2476;0.87698;-0.75827;6.2966
2477;0.68122;-0.56786;6.5152
2478;0.80453;-0.65595;6.3849
2479;0.72399;-0.58049;6.473
2480;0.74138;-0.5969;6.4546
2481;0.79323;-0.6776;6.3963
2482;0.60693;-0.49434;6.5875
2483;0.67419;-0.53326;6.5241
2484;0.63401;-0.49492;6.5638
2485;0.5879;-0.45067;6.6079
2486;0.61068;-0.4725;6.5863
2487;0.6136;-0.45026;6.5842
2488;0.60371;-0.40553;6.594
2489;2.1627;-1.4126;3.4279
2490;2.5047;-1.0376;2.9765
2491;2.3871;-1.001;3.4115
2492;1.8748;-1.302;4.2139
2493;2.2344;-0.96537;3.8364
2494;2.0725;-0.93529;4.2414
2495;1.6153;-1.1976;4.8417
2496;1.9226;-0.905;4.5995
2497;1.3934;-1.075;5.3617
2498;1.8013;-0.87436;4.8684
2499;1.6231;-0.82449;5.2154
2500;1.4806;-0.77235;5.4563
2501;1.2892;-0.69984;5.7422
2502;1.2057;-0.94722;5.774
2503;1.2646;-1.0485;5.6134
2504;1.1458;-0.63548;5.9449
2505;1.0006;-0.79071;6.13
2506;1.097;-0.86636;5.9756
2507;1.0641;-0.88588;6.0241
2508;0.87811;-0.4888;6.2926
2509;0.81191;-0.63023;6.3754
2510;0.89637;-0.70382;6.2732
2511;0.86364;-0.71041;6.315
2512;0.81101;-0.56521;6.3725
2513;0.67562;-0.50735;6.5226
2514;0.73227;-0.55892;6.4636
2515;0.73196;-0.50084;6.4609
2516;0.62187;-0.42265;6.5759
2517;0.69355;-0.4689;6.5019
2518;0.64924;-0.41919;6.5478
2519;0.60708;-0.23283;6.6027
2520;0.66819;-0.20444;6.5529
2521;0.62385;-0.12192;6.6119
2522;0.67301;-0.13927;6.5639
2523;0.56239;-0.16296;6.6544
2524;0.57676;-0.11253;6.6529
2525;0.55675;-0.22139;6.6479
2526;0.60965;-0.33537;6.5895
2527;0.55784;-0.33088;6.6371
2528;0.63612;-0.37222;6.5615
2529;0.66349;-0.26508;6.5436
2530;0.5567;-0.28679;6.6406
2531;0.63559;-0.32878;6.5637
2532;2.5345;-0.55462;3.3929
2533;2.6797;-0.33865;3.0126
2534;2.2156;-0.5406;4.2256
2535;2.5553;-0.33297;3.4473
2536;2.3752;-0.33743;3.9264
2537;1.882;-0.51983;4.9708
2538;2.2114;-0.34672;4.3306
2539;2.0113;-0.35169;4.7881
2540;1.4753;-0.46509;5.5962
2541;1.8351;-0.34708;5.128
2542;1.5717;-0.33361;5.5183
2543;1.0798;-0.37023;6.0929
2544;1.3478;-0.312;5.8014
2545;1.1096;-0.26931;6.0926
2546;1.0732;-0.57017;6.0487
2547;1.1726;-0.64816;5.9076
2548;0.81696;-0.2708;6.3958
2549;0.93205;-0.22323;6.2955
2550;0.90332;-0.505;6.2622
2551;0.82397;-0.38113;6.3634
2552;0.8387;-0.19495;6.3955
2553;0.73396;-0.16051;6.5031
2554;0.73435;-0.34311;6.4617
2555;0.68995;-0.29705;6.5126
2556;0.68306;-7.80E-02;6.5638
2557;0.63573;2.86E-02;6.6117
2558;0.58487;-6.00E-02;6.6528
2559;2.5374;-0.11348;3.5545
2560;2.6853;0.25923;3.0243
2561;2.1653;-0.15947;4.4941
2562;2.3803;0.41594;3.8822
2563;2.2468;0.21585;4.2844
2564;2.5441;0.23485;3.5119
2565;1.7177;-0.18693;5.3506
2566;1.8547;0.34752;5.0938
2567;2.0561;0.16637;4.7427
2568;1.1903;-0.17354;6.0207
2569;1.5931;0.33163;5.491
2570;1.2979;0.38192;5.8389
2571;1.1781;0.11673;6.0433
2572;0.84167;-0.11495;6.4072
2573;0.92994;0.12039;6.3175
2574;0.68747;2.40E-02;6.5637
2575;0.81909;0.12773;6.428
2576;-0.62459;0.12382;6.6116
2577;-0.76407;-9.75E-02;6.485
2578;-0.62394;-0.12151;6.6119
2579;-0.70474;-0.15045;6.5324
2580;-0.51197;-5.23E-02;6.7041
2581;-0.52033;-9.76E-02;6.6946
2582;0.55227;0.31829;6.6115
2583;0.58344;3.38E-02;6.6558
2584;0.52062;0.10385;6.6942
2585;0.49449;0.20502;6.6915
2586;0.75819;0.22583;6.4654
2587;0.16423;0.6168;6.6113
2588;0.25339;0.43714;6.7108
2589;0.38681;0.38465;6.6849
2590;0.3437;0.79257;6.3937
2591;0.64331;0.44907;6.4721
2592;-0.37944;0.51291;6.6114
2593;-2.52E-02;0.50978;6.7078
2594;-0.1589;0.49035;6.7047
2595;8.27E-03;0.87107;6.3865
2596;-0.31616;0.80902;6.389
2597;-0.74723;0.10087;6.5011
2598;-0.48105;0.13565;6.7135
2599;-0.41409;0.22812;6.7289
2600;-0.38361;0.32797;6.711
2601;-0.84217;0.37292;6.3349
2602;-0.58811;0.62456;6.3996
2603;-2.5305;-0.11408;3.5735
2604;-2.6648;-0.33793;3.067
2605;-2.5211;-0.33281;3.546
2606;-2.6013;0.29467;3.3157
2607;-2.7367;0.15337;2.8751
2608;-2.1488;-0.16132;4.5328
2609;-2.3338;-0.33971;4.0297
2610;-2.1545;-0.3493;4.4665
2611;-2.4335;0.25574;3.8036
2612;-2.228;0.32561;4.2979
2613;-1.6768;-0.18816;5.4086
2614;-1.9395;-0.35058;4.9344
2615;-1.7345;-0.34274;5.2905
2616;-2.0227;0.27822;4.7884
2617;-1.8107;0.21649;5.2028
2618;-1.1383;-0.16724;6.0824
2619;-1.4459;-0.3233;5.6792
2620;-1.2071;-0.28967;5.9747
2621;-1.2763;0.13702;5.9236
2622;-1.5329;0.19514;5.5984
2623;-0.96943;-0.23381;6.2542
2624;-0.8339;-0.19346;6.4006
2625;-1.0352;0.13627;6.2033
2626;-0.68802;-0.21365;6.5324
2627;-0.6071;-0.25749;6.5989
2628;-0.5086;-0.14723;6.6944
2629;-0.53549;-0.234;6.6625
2630;-2.4875;-0.55026;3.5326
2631;-2.4918;-1.0336;3.0246
2632;-2.3728;-0.99689;3.4567
2633;-2.1268;-0.53818;4.4396
2634;-2.1986;-0.95828;3.9278
2635;-2.0536;-0.93174;4.2878
2636;-1.7361;-0.50224;5.2291
2637;-1.8691;-0.89218;4.721
2638;-1.7438;-0.85777;4.9877
2639;-1.261;-0.4219;5.8674
2640;-1.5332;-0.81352;5.3577
2641;-1.3959;-0.74175;5.5859
2642;-1.2952;-0.67243;5.7431
2643;-0.89727;-0.30384;6.3071
2644;-1.0471;-0.60128;6.0773
2645;-0.93591;-0.52209;6.2223
2646;-1.0718;-0.61777;6.0436
2647;-0.96051;-0.53735;6.1915
2648;-0.88108;-0.46326;6.2911
2649;-0.68594;-0.29803;6.5164
2650;-0.7486;-0.40483;6.4417
2651;-0.7242;-0.34909;6.4715
2652;-0.60653;-0.39361;6.5913
2653;-0.61365;-0.4503;6.5842
2654;-0.56072;-0.42474;6.6332
2655;-0.58788;-0.45065;6.6079
2656;-0.6221;-0.40757;6.5756
2657;-0.57407;-0.38535;6.6219
2658;-0.53742;-0.32109;6.654
2659;-0.65475;-0.40035;6.542
2660;-2.1626;-1.4126;3.4282
2661;-2.2242;-1.5425;2.9914
2662;-2.1198;-1.4845;3.413
2663;-1.875;-1.3021;4.2134
2664;-1.9761;-1.42;3.8379
2665;-1.8425;-1.3686;4.1866
2666;-1.6159;-1.1979;4.8404
2667;-1.6995;-1.3116;4.5445
2668;-1.5915;-1.2613;4.8067
2669;-1.3939;-1.0753;5.3606
2670;-1.482;-1.2009;5.0716
2671;-1.3828;-1.1366;5.3198
2672;-1.2845;-1.064;5.5657
2673;-1.265;-1.0488;5.6124
2674;-1.2059;-0.9474;5.7735
2675;-1.0864;-0.90445;5.9849
2676;-1.0646;-0.88627;6.0233
2677;-1.0972;-0.86651;5.9753
2678;-1.0009;-0.79088;6.1296
2679;-0.88824;-0.73277;6.2842
2680;-0.80469;-0.65611;6.3847
2681;-0.86403;-0.71076;6.3145
2682;-0.89653;-0.70396;6.273
2683;-0.81208;-0.63038;6.3752
2684;-0.67578;-0.5075;6.5224
2685;-0.72406;-0.58055;6.4729
2686;-0.67428;-0.53335;6.524
2687;-0.73234;-0.55898;6.4635
2688;-0.70769;-0.49924;6.4878
2689;-0.63404;-0.49495;6.5638
2690;-0.61071;-0.47253;6.5863
2691;-0.6688;-0.46567;6.5283
2692;-0.5568;-0.4445;6.634
2693;-0.52825;-0.42039;6.659
2694;-2.0712;-1.5532;3.4088
2695;-1.8065;-1.4341;4.1718
2696;-1.5696;-1.3267;4.7806
2697;-1.372;-1.1996;5.2881
2698;-1.2651;-1.1108;5.5736
2699;-1.0742;-0.94044;5.9967
2700;-1.1753;-1.0309;5.7912
2701;-1.1065;-0.92101;5.9485
2702;-0.87713;-0.75842;6.2964
2703;-0.98123;-0.8561;6.1525
2704;-0.91123;-0.75349;6.2544
2705;-0.68117;-0.56781;6.5152
2706;-0.7934;-0.67777;6.3961
2707;-0.74131;-0.59683;6.4546
2708;-0.60689;-0.4943;6.5875
2709;0.1623;-4.59E-02;6.8205
2710;0.13103;-2.36E-02;6.8231
2711;0.16445;-3.03E-02;6.8207
2712;0.1272;-7.04E-02;6.8227
2713;0.27229;-7.81E-02;6.8011
2714;0.19868;-3.71E-02;6.8167
2715;0.27297;-5.19E-02;6.8025
2716;0.21208;-0.13509;6.8107
2717;0.16135;-7.92E-02;6.8197
2718;0.43152;-0.12468;6.7404
